"Sample";"BaseName";"Score"
"TCGA.14.1823.01A";"RIDD_pur_UP";13,9544065508728
"TCGA.14.1823.01A";"XBP1_pur_DOWN";12,4246757162454
"TCGA.14.1823.01A";"XBP1_pur_UP";9,37304041572975
"TCGA.14.1825.01A";"RIDD_pur_DOWN";6,95834280441888
"TCGA.14.1825.01A";"RIDD_pur_UP";14,0185519425302
"TCGA.14.1825.01A";"XBP1_pur_DOWN";10,6064327427974
"TCGA.14.1825.01A";"XBP1_pur_UP";9,3526836913122
"TCGA.14.1829.01A";"RIDD_pur_DOWN";8,25826296443729
"TCGA.14.1829.01A";"RIDD_pur_UP";17,8273179739694
"TCGA.14.1829.01A";"XBP1_pur_DOWN";12,6009637114715
"TCGA.14.1829.01A";"XBP1_pur_UP";10,5596463633027
"TCGA.14.2554.01A";"RIDD_pur_DOWN";9,43058553046963
"TCGA.14.2554.01A";"RIDD_pur_UP";17,6396647539288
